Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784365401,400,,Aggregated,44.600000,0.000000,3600,4200,4600,5300,7700,8800,12000,13000,20000,26000,28000,15857,7,3600,3965.449948765319,4.191391868516803,27946.160176070407,328.7165920413697
1784365402,400,,Aggregated,44.300000,0.000000,3600,4200,4600,5300,7700,8800,12000,13000,20000,26000,28000,15907,7,3600,3972.1256381928774,4.191391868516803,27946.160176070407,328.5486263908971
1784365403,400,,Aggregated,45.200000,0.000000,3600,4200,4600,5300,7700,8800,12000,13000,20000,26000,28000,15952,7,3600,3978.8937464649603,4.191391868516803,27946.160176070407,328.4642678034102
1784365404,400,,Aggregated,45.400000,0.000000,3600,4200,4600,5300,7700,8800,12000,13000,20000,26000,28000,15999,7,3600,3983.958053172669,4.191391868516803,27946.160176070407,328.7065441590099
1784365405,400,,Aggregated,46.300000,0.000000,3600,4200,4600,5300,7700,8800,12000,13000,20000,26000,28000,16043,7,3600,3990.4935634467433,4.191391868516803,27946.160176070407,328.58162438446675
1784365406,400,,Aggregated,45.200000,0.000000,3600,4200,4600,5300,7700,8800,12000,13000,20000,26000,28000,16083,7,3600,3994.527444734169,4.191391868516803,27946.160176070407,328.95622707206365
1784365407,400,,Aggregated,46.200000,0.000000,3600,4200,4600,5300,7800,8800,12000,13000,20000,26000,28000,16129,7,3600,4001.667039834352,4.191391868516803,27946.160176070407,329.58019716039433
1784365408,400,,Aggregated,45.900000,0.000000,3600,4200,4600,5300,7800,8800,12000,13000,20000,26000,28000,16167,7,3600,4005.0322578960113,4.191391868516803,27946.160176070407,329.6106884394136
1784365409,400,,Aggregated,46.100000,0.000000,3600,4200,4600,5300,7800,8900,12000,13000,20000,26000,28000,16210,7,3600,4011.8342434143897,4.191391868516803,27946.160176070407,329.60567550894507
1784365410,400,,Aggregated,45.600000,0.000000,3600,4200,4600,5300,7800,8900,12000,13000,20000,26000,28000,16252,7,3600,4018.1418388272878,4.191391868516803,27946.160176070407,329.7887029288703
1784365411,400,,Aggregated,45.000000,0.000000,3600,4200,4600,5300,7800,8900,12000,13000,20000,26000,28000,16298,7,3600,4026.878882514301,4.191391868516803,27946.160176070407,330.1857896674439
1784365412,400,,Aggregated,44.300000,0.000000,3600,4200,4600,5300,7800,8900,12000,13000,20000,26000,28000,16355,7,3600,4033.9272398793923,4.191391868516803,27946.160176070407,330.2943442372363
1784365413,400,,Aggregated,44.300000,0.000000,3600,4200,4700,5300,7800,8900,12000,13000,20000,26000,28000,16392,7,3600,4038.3485404779344,4.191391868516803,27946.160176070407,330.1695339189849
1784365414,400,,Aggregated,44.400000,0.000000,3600,4300,4700,5300,7800,8900,12000,13000,21000,28000,30000,16428,8,3600,4045.8927384663134,4.191391868516803,30333.727640099823,330.99391283175066
